12217,	 12217 BUY/SELL SIDE NOT SPECIFIED
12218,	 12218 ACCEPT EXECUTE PRICE INVALID
12219,	 12219 ACCEPT EXECUTE QUANTITY INVALID
12220,	 12220 LIMIT ORDERS REQUIRE A PRICE
12221,	 12221 STOP ORDERS REQUIRE A PRICE
12222,	 12222 INVALID SL-PRC/RES-COD DATA
12223,	 12223 ORDER EXECUTE QUANTITY INVALID
12225,	 12225 BLOCK AUCTION ALLOWED ONLY WHEN BLOCK TRADE ALLOWED
12226,	 12226 BUY SIDE NOT FOUND
12227,	 12227 SELL SIDE NOT FOUND
12228,	 12228 BOTH SIDES NOT FOUND
12230,	 12230 QUANTITY NOT REASONABLE
12232,	 12232 BID PRICE NOT REASONABLE
12233,	 12233 ASK PRICE NOT REASONABLE
12234,	 12234 BOTH PRICES NOT REASONABLE
12235,	 12235 PRICE NOT REASONABLE
12236,	 12236 PRICE LOWER THAN INSIDE MKT BID PRC
12237,	 12237 PRICE HIGHER THAN INSIDE MKT ASK PRC
12238,	 12238 CLOSING PRICE REASONABILITY CHECK FAILED - PLEASE CONFIRM
12239,	 12239 MARGIN CLOSING PRICE REASONABILITY CHECK FAILED - PLEASE CONFIRM
12240,	 12240 CHANGE PRICE OR COMBINATION TYPE
12241,	 12241 INVALID REQUEST INQUIRE MARGIN REQUIREMENT INFO
12242,	 12242 NO MARGIN REQUIREMENT INFORMATION AVAILABLE
12250,	 12250 INVALID ASK QUANTITY
12260,	 12260 INVALID BID QUANTITY
12270,	 12270 MEMBER NOT AUTHORIZED
12271,	 12271 MEMBER AND SUBGROUP NOT AUTHORIZED
12280,	 12280 INVALID ASK PRICE
12290,	 12290 INVALID BID PRICE
12294,	 12294 TRADE ALREADY REVERSED
12295,	 12295 SOME LEG(S) REVERSED, TRADE NO LONGER AVAILABLE FOR DISPLAY
12300,	 12300 PRICES ARE INCONSISTENT
12305,	 12305 CONTRACT HAS EXPIRED
12310,	 12310 INVALID DISCLOSURE CODE
12315,	 12315 UNDERLYING STATE IS CURRENTLY CHANGED
12320,	 12320 ENTER PRICE OR QUANTITY
12321,	 12321 INCONSISTENT PRC/QTY DATA
12330,	 12330 ENTER PRICE AND QUANTITY
12331,	 12331 ENTER PRICE
12332,	 12332 ENTER QUANTITY
12340,	 12340 INVALID INQUIRY TYPE
12342,	 12342 INVALID MULTI RECORD COUNTER
12350,	 12350 INVALID EXCHANGE CODE
12360,	 12360 TYPE MUST BE BOOK OR QUOTE
12361,	 12361 INVALID TYPE CODE
12370,	 12370 QUOTE FLAG MUST BE Y OR N
12375,	 12375 QUOTE REQUEST DENIED
12380,	 12380 ORDER FLAG MUST BE Y OR N
12381,	 12381 PUT LEPO NOT ALLOWED
12382,	 12382 INVALID CHANGE - EURO EXCHANGE RATES WILL REMAIN FIXED
12383,	 12383 INVALID UPPER LIMIT PRICE
12384,	 12384 HIGH LIMIT PRICE MUST EXIST BEFORE ADDING OTHER PRICES
12385,	 12385 INVALID ACCOUNT TYPE
12386,	 12386 INVALID PRICE REASONABILITY CHECK FLAG
12387,	 12387 INVALID NUMBER OF DECIMALS
12388,	 12388 COMBO CONTAINS PUT LEPO SERIES
12389,	 12389 EXCH RATE ENTERED DIFFERS > 5% FROM PRV RATE
12390,	 12390 ONE FLAG MUST BE Y
12391,	 12391 SETTLEMENT PRICE DECIMALS MUST BE GREATER OR EQUAL CONTRACT DISPLAY DECIMALS
12392,	 12392 ACTIVE LEPOS IN THE SYSTEM. DELETE THE LEPOS IN D010 FIRST!
12393,	 12393 ORDERS WILL BE DELETED FOR PRODUCTS USING THIS TABLE
12394,	 12394 HIGHEST LIMIT RANGE CAN BE DELETED ONLY IF IT IS THE LAST ENTRY
12395,	 12395 THIS PRICE STEP TABLE IS IN USE
12396,	 12396 LEPO EXERCISE PRICE MUST NOT BE LESS THAN THE SUGGESTED PRICE
12397,	 12397 LEPO AVAILABLE ONLY ON STOCK OPTIONS
12398,	 12398 LEPO FLAG MUST BE (L) OR SPACE
12399,	 12399 LEPO EXER.PRC. MUST BE MIN. 1 CURR.UNIT OR INT.MULTIPLE
12400,	 12400 MEMBER CODE MISSING
12401,	 12401 HITT NOT ALLOWED FOR MARKET MAKER ACCT (M1,M2) TRANSACTIONS
12410,	 12410 CHECK TICK INCREMENT
12412,	 12412 INVALID QUOTE SPREAD
12413,	 12413 INVALID SPREAD FOR CURRENT STATE
12414,	 12414 EQUAL QUANTITIES REQUIRED
12415,	 12415 SL-PRICE LIMIT EXCEEDED
12416,	 12416 PRICE LIMIT EXCEEDED
12417,	 12417 ENTERED BID QUANTITY EXCEEDS LIMIT
12418,	 12418 ENTERED ASK QUANTITY EXCEEDS LIMIT
12419,	 12419 ENTERED BID AND ASK QUANTITIES EXCEED LIMIT
12420,	 12420 PRICE AND QUANTITY NOT EQUAL ZERO
12421,	 12421 INVALID BID QUANTITY FOR CURRENT STATE
12422,	 12422 INVALID ASK QUANTITY FOR CURRENT STATE
12423,	 12423 INVALID QUANTITIES FOR CURRENT STATE
12430,	 12430 INVALID KEYSTROKE
12440,	 12440 INVALID MESSAGE (GOTO)
12441,	 12441 EITHER LONG OR SHORT POSITIONS MUST BE FILLED
12442,	 12442 CASH AMNT / ORIG TRD PRC MUST BE FILLED WHEN TOT CASH AMNT IS FILLED
12443,	 12443 TOT CASH AMNT MUST BE FILLED WITH CASH AMNT + CALCULATED CASH
12444,	 12444 DEL IS NOT ALLOWED FOR REAL TIME POS TSF AS ALL PARTIES HAVE APPROVED
12445,	 12445 EITHER LONG OR SHORT POSITIONS MUST BE FILLED, BUT NOT BOTH
12446,	 12446 REAL TIME POSITION TRANSFER EXECUTION REQUIRES 4 EYES APPOVAL
12447,	 12447 POSITION TRANSFER MODE IS NOT VALID FOR GIVEN TRANSACTION ID
12448,	 12448 CONTRACT MISMATCH WHILE TRYING TO CLOSE OUT POSITION
12449,	 12449 INVALID VALUE IN FIELD FLX TRN TYP COD
12450,	 12450 '!' NOT VALID IN TEXT
12460,	 12460 INVALID UNDERLYING FOR MASS QUOTE TRANSACTION
12462,	 12462 ONLY ONE UNDERLYING ALLOWED IN MASS QUOTE TRANSACTION
12464,	 12464 DUPLICATE SERIES IN MASS QUOTE TRANSACTION
12470,	 12470 ABSOLUTE VALUE GREATER THAN 99.99 IS NOT ALLOWED
12471,	 12471 PERCENTAGE VALUE GREATER THAN 9.99 IS NOT ALLOWED
12490,	 12490 MUST BE 'N' IF ONE SIDED QUOTES ALLOWED
12495,	 12495 ONLY ONE DECIMAL PLACE ALLOWED
12497,	 12497 PRICE IS ABOVE THE MAXIMUM OF THE CALCULATED PRICE RANGE
12498,	 12498 PRICE IS BELOW THE MINIMUM OF THE CALCULATED PRICE RANGE
12499,	 12499 MAXIMUM PRICE ALLOWED MUST NOT BE GREATER THAN FIRST BID-UP-TO
12500,	 12500 'DELETE PAGE' TO CONFIRM
12501,	 12501 BID PRICES MUST BE IN DESCENDING ORDER
12502,	 12502 'DELETE PAGE' ABORTED
12503,	 12503 SPREAD AMOUNT IS ZERO OR LESS
12504,	 12504 'A' OR 'P' MUST BE ENTERED TO CALCULATE SPREAD
12505,	 12505 MIN QUOTE QTY MUST BE GREATER THAN ZERO
12506,	 12506 MUST EQUAL MAXIMUM PRICE
12507,	 12507 BLANK ROWS CANNOT BE NESTED IN TABLE
12508,	 12508 ROWS MUST BE COMPLETELY FILLED-ZEROES ARE NOT VALID
12509,	 12509 MINIMUM QUOTE IS INVALID
12510,	 12510 'REL PAGE' TO CONFIRM
12511,	 12511 BID MUST BE UNIQUE
12512,	 12512 'REL PAGE' ABORTED
12513,	 12513 MAXIMUM PRICE MUST BE GREATER THAN 0
12514,	 12514 SPREAD AMOUNT IS GREATER THAN MAX PRICE
12515,	 12515 MAXIMUM PRICE EXCEEDS LIMIT
12516,	 12516 MAXIMUM PRICE OUT OF RANGE
12517,	 12517 ALL LINES MUST BLANK
12518,	 12518 MAXIMUM NUMBER OF QUOTES EXCEEDED
12520,	 12520 SCREEN CONTAINS NO ERRORS
12521,	 12521 MAX PRICE GIVEN IS INVALID FOR IMPLIED MATCH PRODUCT  TYPE
12522,	 12522 MAX PRICE GIVEN IS INVALID FOR PRORATA MATCH PRODUCT  TYPE
12523,	 12523 MAX PRICE GIVEN IS GREATER THAN SYSTEM ALLOWED LIMIT
12525,	 12525 NO CONTRACTS FOR THIS PRODUCT
12530,	 12530 OPM DATA RETRIEVED
12535,	 12535 NO MARKET MAKER ASSIGNED FOR SELECTED PRODUCT
12540,	 12540 OPM DATA REJECTED
12542,	 12542 NO DELETION OF SERIES WITH OPEN INTEREST PERMITTED
12546,	 12546 CASH STL FRAC RESPONSE MUST BE Y OR NO
12547,	 12547 CASH STL FRAC RESPONSE MUST BE EMPTY
12548,	 12548 TRANSACTION NOT ALLOWED FOR CASH SETTLED PRODUCTS
12549,	 12549 EXERCISE CASH SETTLED FLEXIBLE CONTRACTS ALLOWED ONLY IN POSTF AND CLAUC STATE
12550,	 12550 ITEM IS NOT NUMERIC
12551,	 12551 QUANTITY MUST BE GREATER THAN OR EQUAL TO MINIMUM BLOCK SIZE
12552,	 12552 ACTION PROHIBITED - BLOCK TRADE HAS ALREADY BEEN APPROVED
12553,	 12553 MEMBER IN PROMPT MUST BE BUY MEMBER
12554,	 12554 MEMBER IN PROMPT MUST BE SELL MEMBER
12555,	 12555 PROCESSING TERMINATED - RECORD HAS BEEN RATIFIED BY ANOTHER USER
12556,	 12556 BLOCK TRADE IS NOT ALLOWED
12557,	 12557 CURRENT DAILY HIGH/LOW PROHIBITS WHOLESALE TRADE
12560,	 12560 INVALID MASS QUOTE COMMAND
12565,	 12565 COMMAND INVALID FOR PREOPENING
12570,	 12570 INCOMPLETE ENTRY
12571,	 12571 DEBIT RATE MUST BE GREATER THAN OR   = TO CREDIT RATE
12575,	 12575 GCM MINIMUM AMOUNT MUST BE GREATER THAN DCM MINIMUM AMOUNT
12580,	 12580 INVALID TICK SIZE
12581,	 12581 INVALID GUARANTOR ID
12582,	 12582 CHANGE OF GUARANTOR ID NOT ALLOWED
12585,	 12585 POSITION HIST DAYS CANNOT BE GREATER THAN POSITION RETENT DAYS
12589,	 12589 INVALID ORDER FOR EXPIRATION TIME - ASCENDING ORDER REQUIRED
12590,	 12590 INSUFFICIENT PRIVILEGE
12591,	 12591 INSUFFICIENT PRIVILEGE FOR FOUR-EYES INITIATING USER
12592,	 12592 INSUFFICIENT PRIVILEGE FOR FOUR-EYES CONFIRMING USER
12593,	 12593 CONFIRMING USER NOT AUTHORISED FOR FOUR-EYES-PRINCIPLE
12594,	 12594 FIRST DIGIT OF TIME FIELD MUST BE D(AYS) OR M(ONTH)
12595,	 12595 SECURITY HIST DAYS CANNOT BE GREATER THAN SECURITY RETENT DAYS
12596,	 12596 TIME MUST BE BETWEEN 0 AND 25
12597,	 12597 TIME MUST BE BETWEEN 0 AND 99
12598,	 12598 TIME MUST BE LESS THAN THE FOLLOWING ONE
12599,	 12599 TIME MUST BE GREATER THAN THE PREVIOUS ONE
12600,	 12600 NO SELECTIONS MADE
12601,	 12601 TIME AND DATE MAY BE DESCREASED
12602,	 12602 CASH WITHDRAWAL GREATER THAN CASH BALANCE
12603,	 12603 PERMANENT CASH BALANCE EXISTS IN THIS CURRENCY - REMOVE FIRST
12604,	 12604 INSUFFICIENT POSITIONS TO BE CLOSED IN RECEIVING ACCOUNT
12605,	 12605 NO DATA ON PAGE
12606,	 12606 NO POSITION TO BE TRANSFERRED
12607,	 12607 NO POSITION TO BE CLOSED
12608,	 12608 CANNOT TRANSFER NEGATIVE QUANTITIES
12609,	 12609 NOT ENOUGH POSITIONS TO BE TRANSFERRED
12610,	 12610 INVALID KEY
12611,	 12611 POSITION CAN ONLY BE REDUCED IN A CLOSING ADJUSTMENT
12612,	 12612 NOT ENOUGH POSITIONS TO BE CLOSED
12613,	 12613 POSITIONS MUST BE REDUCED OR INCREASED BY THE SAME AMOUNT
12614,	 12614 POSITION CAN ONLY BE INCREASED IN AN OPENING ADJUSTMENT
12615,	 12615 OFFER PRICE GREATER THAN ZERO IS REQUIRED FOR RIGHT'S ISSUE
12616,	 12616 TRAN TYP REQUIRES OFFER OF ZERO
12617,	 12617 NUMBER OF RIGHTS/SHARE REQUIRED
12618,	 12618 NUMBER OF RIGHTS/SHARE MUST BE BLANK
12619,	 12619 AMOUNT ENTERED IS GREATER THAN CURRENT BULK BALANCE
12620,	 12620 NO SELECTION PERMITTED
12621,	 12621 QUANTITY MUST BE POSITIVE
12622,	 12622 THIS TRANSFER IS NOT ALLOWED
12630,	 12630 INVALID CROSS
12631,	 12631 INVALID TYPE COD
12632,	 12632 SHARES ASSIGNED GREATER THAN SHARES AVAILABLE FOR COVER
12633,	 12633 SHARES REASSIGNED GREATER THAN COVERED SHARES
12634,	 12634 SHARES ASSIGNED MUST BE MULTIPLES OF THE CONTRACT SIZE
12635,	 12635 AMOUNT ENTERED WILL EXCEED MAXIMUM BALANCE
12640,	 12640 NO REFERENCE PRICE
12641,	 12641 TOTAL COVERED SHARES MUST COVER AT ONE CONTRACT OR BE ZERO
12645,	 12645 SHARES ASSIGNED CAN NOT EXCEED OPEN SHORT SHARES AMOUNT
12650,	 12650 OPM DATA RETRIEVED
12655,	 12655 POSITION LIMIT CANNOT BE GREATER THAN SHARES ISSUED
12656,	 12656 WITHDR REQUEST MUST BE LESS OR   = TO AVAILABLE FOR WITHDR QTY
12657,	 12657 REVERSE WITHDR REQUEST MUST BE LESS THAN OR   = TO WITHDR QTY
12660,	 12660 NO OPM DATA AVAILABLE
12670,	 12670 NO SCROLLING IN PROFILE
12672,	 12672 NO PROFILE ON THIS SCREEN
12680,	 12680 TOP OF SCREEN
12682,	 12682 NO MORE SERIES
12684,	 12684 NO MORE ORDERS FOUND
12686,	 12686 NO MORE TRADES
12690,	 12690 ADJUSTMENT TYPE NOT AVAILABLE FOR MARKET MAKERS
12691,	 12691 SCROLL NOT PERMITTED
12692,	 12692 NO MORE MESSAGES
12694,	 12694 PLEASE REFRESH SCREEN
12700,	 12700 TRANSACTION CANNOT BE SEPARATED
12704,	 12704 INVALID INSIDE MARKET DATA
12705,	 12705 REVERSE DEPOSIT REQUEST MUST BE LESS THAN OR = TO DEPOSIT AMOUNT
12709,	 12709 SPREAD RATIO MUST BE BETWEEN 1 AND 99
12710,	 12710 AMOUNT FIELD CANNOT BE LESS THAN OR EQUAL 0
12712,	 12712 INVALID TRANSACTION CODE
12713,	 12713 AUTOMATIC TRANSITION LIMIT EXCEEDED
12714,	 12714 INVALID TRANSITION STATUS
12715,	 12715 INVALID TRANSITION TYPE
12717,	 12717 INVALID TRANSITION AUTO/MAN FLAG
12718,	 12718 INVALID TRANSITION TIME
12720,	 12720 SECURITY NOT AVAILABLE FOR RESERVE
12725,	 12725 SECURITY ID FOR DEBIT ACCOUNT MUST EQUAL CONTRA ACCOUNT
12730,	 12730 MINIMUM BALANCE AMOUNT MUST BE EQUAL TO 0
12735,	 12735 QUANTITY EXCEEDS MAX AVAILABLE QUANTITY DUE TO PENDING GU TRANSACTIONS
12740,	 12740 WITHDRAWAL REQUEST AMOUNT MUST BE EQUAL TO 0
12750,	 12750 NO HISTORY AVAILABLE FOR DATE ENTERED
12760,	 12760 MARKET MAKER ACCOUNT COMBINED WITH PRINCIPLE ACCOUNT
12770,	 12770 MOVE TO A DEFAULT PRODUCT GROUP IS NOT ALLOWED
12771,	 12771 CHANGE OF A DEFAULT PRODUCT GROUP IS NOT ALLOWED
12772,	 12772 PRODUCT GROUP HAS ELEMENTS, CHANGE NOT ALLOWED
12773,	 12773 VALUE IS NOT ALLOWED
12774,	 12774 CHANGE NOT POSSIBLE, PENDING MOVE EXISTS
12775,	 12775 INVALID NEXT DAY EXPIRATION DATE
12776,	 12776 INVALID DEFERRED CREATION DATE
12780,	 12780 NO FRACTION ALLOWED
12788,	 12788 MASS QUOTE FAILURE
12789,	 12789 TABLE SIZE LIMIT EXCEEDED
12790,	 12790 CHANGE MUST BE MORE THAN 2%
12798,	 12798 THIS USER DEVICE ID MUST BE SPECIFIED FOR THE NETWORK
12800,	 12800 INPUT MUST BE GREATER THAN ZERO
12801,	 12801 FIELD CAN BE ANY VALID POSITIVE OR NEGATIVE NUMBER
12802,	 12802 ENTRY OF NEW ORDERS CURRENTLY SUSPENDED. TRY AGAIN LATER.
12803,	 12803 TOO MANY ORDERS FOR MEMBER IN THIS PRODUCT. PLEASE REDUCE NUMBER OF BOOK ORDERS.
12804,	 12804 TOO MANY ORDERS FOR SUBGROUP. PLEASE REDUCE NUMBER OF BOOK ORDERS.
12805,	 12805 TOO MANY ORDERS FOR TRADER. PLEASE REDUCE NUMBER OF BOOK ORDERS.
12810,	 12810 ADJUSTMENT AMOUNT CANNOT BE GREATER THAN CURRENT MONTH FEES
12814,	 12814 ORDER DATA HAS CHANGED SINCE RETRIEVED FOR EDITING
12815,	 12815 NO ORDERS IN BOOK
12816,	 12816 ORDER NOT FOUND IN DATABASE
12817,	 12817 NO ORDERS IN BOOK
12819,	 12819 NO BLOCKS FOR THIS SERIES
12820,	 12820 TOTAL OF ALL TRADES MUST BE EQUAL TO THE ORIGINALS
12821,	 12821 NO BLOCK WAS FOUND
12823,	 12823 THIS BLOCK CANNOT BE TAKEN
12824,	 12824 INVALID UNDERLYING
12830,	 12830 PERCENT ENTERED CANNOT BE GREATER THAN 1
12831,	 12831 MINIMUM CANNOT BE GREATER THAN MAXIMUM
12832,	 12832 SERIES NOT FOUND
12835,	 12835 NO NEWS CURRENTLY IN NEWSBOARD
12836,	 12836 NO COMBINATIONS FOR THIS SERIES
12837,	 12837 NO MORE COMBINATIONS
12839,	 12839 NO ORDER FOR SERIES FOUND
12840,	 12840 AMOUNT ENTERED MUST BE BETWEEN 0 AND 1
12841,	 12841 NO ORDER FOR SERIES IDENTIFIED
12842,	 12842 PERCENT MUST BE LESS THAN OR EQUAL TO 1, BUT GREATER THAN ZERO
12843,	 12843 NO ORDERS IDENTIFIED
12844,	 12844 EXTERNAL EXCHANGE CODE MUST BE 0, 1 OR 2
12845,	 12845 FIRST LETTER MUST BE 'B' OR 'S'
12846,	 12846 FIRST LETTER MUST BE 'B' OR 'S'
12847,	 12847 INVALID NUMBER OF DECIMALS
12848,	 12848 VALID ENTRIES ARE 0, 1, 2 AND 3
12849,	 12849 POS 291 TO 300 MUST CONTAIN ONLY THREE'S FOR AUTOMATIC ACCESS
12850,	 12850 INVALID COMMAND
12851,	 12851 DECREASE IS NOT ALLOWED
12852,	 12852 NO FURTHER CHANGE - FIRST DELETE OLTRAN MSG. ON K160
12853,	 12853 VALID ENTRIES ARE 0, 1, 2, 3, 4 AND 5
12854,	 12854 PROD-TYP 'STK' REQUIRES EXTERNAL UNDERLYING
12855,	 12855 CHANGE OF MEM_CLG_TYPE_COD NOT ALLOWED
12856,	 12856 EXTERNAL EXCHANGE: ONLY 0 IS ALLOWED FOR SECURITY TYPE BOND
12857,	 12857 PRIMARY EXCHANGE CHANGE FOR AN UNDERLYING NOT ALLOWED IN CURRENT PHASE
12858,	 12858 EXTERNAL EXCHANGE CHANGE TO '0' FOR AN UNDERLYING NOT ALLOWED
12859,	 12859 UL ISIN CHANGE ALLOWED FOR 'STK' ONLY
12860,	 12860 ACCESS TO F060 ONLY POSSIBLE THROUGH F050
12861,	 12861 EFP-FIN TRADE HAS BEEN CHANGED BY ANOTHER USER
12862,	 12862 CHG NOT POSSIBLE - FIRST DEL OLTRAN REL (MERGER) ON K160
12863,	 12863 EFS TRADE HAS BEEN CHANGED BY ANOTHER USER
12864,	 12864 SECU-TYP-PFX-COD OF EXTERNAL UL MUST BE 'S' FOR 'STK'
12865,	 12865 SPECIFY SUB-ACCOUNT NUMBER FOR GENERAL CLEARING MEMBERS
12866,	 12866 SUB-ACCOUNT NUMBER IS NOT ALLOWED FOR NON-CLEARING MEMBERS
12867,	 12867 FIELD MUST BE ENTERED FOR ALL GCM AND DCM MEMBERS
12868,	 12868 DUPLICATE ACCOUNT NUMBER NOT ALLOWED
12869,	 12869 EFP-INDEX HAS BEEN CHANGED BY ANOTHER USER
12872,	 12872 FORMAT RECORD NOT FOUND
12882,	 12882 NO TRADES IN THIS SERIES
12884,	 12884 PROCESS STATUS NOT FOUND
12886,	 12886 NO MORE TRADES
12887,	 12887 UPDATE FLAG MUST BE "X" OR BLANK
12888,	 12888 CANNOT CHANGE FIELD WITHOUT SETTING UPDATE FLAG
12892,	 12892 RECORD NOT FOUND
12897,	 12897 NO CONNECTION TO EUREX
12898,	 12898 LOST USER DEVICE
12899,	 12899 MSGCMP: SYNC RESPONSE LOST
12900,	 12900 NO LICENCE FOR UNDERLYING
12901,	 12901 THE DEFAULT SETTINGS HAVE BEEN USED TO FORMAT THE SCREEN
12902,	 12902 THE USER PROFILE HAS BEEN USED TO FORMAT THE SCREEN
12903,	 12903 INVALID RESOURCE ACCESS LEVEL NUMBER - ENTER 0,1,2 OR 3
12904,	 12904 CUSTOMER TEXT CODE HAS TO BE BETWEEN 1 AND 68
12905,	 12905 NO MARKET MAKER LICENSE
12910,	 12910 INVALID FOR CURRENT STATE
12915,	 12915 INVALID FOR CURRENT STATE
12920,	 12920 INVALID FOR CURRENT STATE
12925,	 12925 INVALID FOR CURRENT STATE
12930,	 12930 INVALID FOR CURRENT STATE
12935,	 12935 INVALID FOR CURRENT STATE
12937,	 12937 FOR MASS ACCEPTANCE 'FROM MEMBER' ENTRY REQUIRED
12940,	 12940 NO RESTRICTION AT PRESENT
12941,	 12941 BASIS TRADE HAS ALREADY BEEN APPROVED
12942,	 12942 BASIS TRADE HAS BEEN CHANGED BY ANOTHER USER
12943,	 12943 WHOLESALE TRADE APPROVAL IS OUTSIDE ALLOWABLE TIME
12944,	 12944 ACTION CODE PROHIBITED - BASIS TRADE HAS ALREADY BEEN APPROVED
12945,	 12945 THE SUBGROUP IS INVALID
12946,	 12946 NO TRANSACTION FOR GIVEN NUMBER AVAILABLE
12947,	 12947 ZERO BONDS ARE NOT ALLOWED FOR BASIS TRADE
12948,	 12948 DECIMAL SHIFT MUST BE ZERO
12949,	 12949 EXCHANGE RATE CANNOT BE ZERO
12950,	 12950 EITHER FULLTEXT OR TWO REFERENCES REQUIRED
12951,	 12951 FIELD MUST BE "B", "O", "E", "V", "D" OR BLANK
12953,	 12953 JUST FULLTEXT ALLOWED
12955,	 12955 NO DOUBLE REFERENCES ALLOWED
12956,	 12956 DOUBLE REFERENCES ONLY ALLOWED FOR 'G2' TYP
12960,	 12960 A REFERENCE MUST POINT TO A FULLTEXT FIELD
12965,	 12965 PRODUCT NOT ASSIGNED TO RECEIVING MEMBER
12969,	 12969 INVALID EXCHANGE TYPE FOR MEMBER TO WHOLESALE TRADE
12970,	 12970 SELECT ANOTHER CHEAPEST TO DELIVER BOND TO REMOVE FLAG
12971,	 12971 SELECT ANOTHER CHEAPEST TO DELIVER BOND BEFORE TRYING TO DELETE
12972,	 12972 INVALID HEDGE TYPE
12973,	 12973 INVALID SETTLEMENT INSTITUTION
12974,	 12974 SETTLEMENT DATE IS TOO FAR FROM CURRENT BUSINESS DATE
12975,	 12975 NO CHEAPEST TO DELIVER BOND AVAILABLE FOR HEDGE VALIDATION
12976,	 12976 INVALID HEDGE RATIO
12977,	 12977 NOMINAL VALUE IS TOO SMALL
12978,	 12978 PRICE EXCEEDS THE MAXIMUM PRICE ALLOWED
12979,	 12979 PRICE IS LOWER THAN THE MINIMUM PRICE ALLOWED
12980,	 12980 NO TRADE PRICE AVAILABLE
12981,	 12981 FOR IN-HOUSE TRADES AT LEAST ONE ACCOUNT MUST BE THE AGENT ACCOUNT
12982,	 12982 PRESS RETURN BEFORE TRYING TO CONFIRM
12983,	 12983 CHANGE FUTURE PRICE OR GROSS BASIS TO GET POSITIVE CASH PRICE
12984,	 12984 PRODUCT MATCHING TYPE INVALID
12985,	 12985 IPS-LEGS MUST HAVE IDENTICAL MATCHING FLAGS
12986,	 12986 PART OF TRADE ALREADY MODIFIED
12987,	 12987 PART OF TRADE ALREADY AN IPS
12988,	 12988 FIELD MUST BE EMPTY FOR WHOLESALE TRADES
12989,	 12989 PART OF TRADE ALREADY A GIVE-UP OR TAKE-UP
12990,	 12990 ENTER NEW HIGHEST PRICE
12991,	 12991 ENTER NEW LOWEST PRICE
12992,	 12992 NEW HIGHEST PRICE IS GREATER THAN OLD VALUE
12993,	 12993 NEW LOWEST PRICE IS LOWER THAN OLD VALUE
12994,	 12994 HIGHEST PRICE LOWER THAN LOWEST PRICE
12995,	 12995 INVALID LIMIT AMOUNT
12996,	 12996 END DATE BEFORE START DATE
12997,	 12997 NO OWN ACCOUNT EXISTS
12998,	 12998 EFFECTIVE PERIODS MAY NOT OVERLAP
12999,	 12999 ACCOUNTS MUST NOT BE DELETED
13000,	 13000 NO TRADES PROCESSED
13001,	 13001 CLOSING TRADES ENCOUNTERED
13002,	 13002 ALL TRADES PROCESSED
13003,	 13003 INVALID TRADE TYPE FOR REQUESTED ACTION
13004,	 13004 INVALID CONFIRMATION FLAG
13005,	 13005 NOTICE: YOU WILL EXERCISE AN OUT-OF-THE-MONEY OPTION
13006,	 13006 INVALID CLEARING TYPE CODE
13007,	 13007 RESOURCE LEVEL NOT CONFORM WITH BACK FLAG
13008,	 13008 RESOURCE LEVEL NOT CONFORM WITH TRAD FLAG
13009,	 13009 INVALID CLEARING HOUSE INDICATOR
13010,	 13010 QUOTE REQUEST DENIED DUE TO CLOSE QUOTE INSIDE MARKET
13057,	 13057 INVALID USER ID
13058,	 13058 INVALID PASSWORD
13059,	 13059 EFP TRADE HAS ALREADY BEEN APPROVED
13060,	 13060 EFP TRADE APPROVE OUTSIDE ALLOWABLE TIME
13061,	 13061 NO EFP TRADE WAS FOUND
13062,	 13062 EFP TRADE HAS BEEN CHANGED BY ANOTHER USER
13063,	 13063 MEMBER MUST BE A COMMODITY EXCHANGE MEMBER
13064,	 13064 NEGATIVE HAIRCUT VALUE NOT ALLOWED
13397,	 13397 INVALID TRADE ORIGIN TYPE SELECTION
13490,	 13490 MAX STRATEGY QUOTE SPREAD MUST BE ZERO FOR A FUTURES PRODUCT
13491,	 13491 INVALID STRATEGY TYPE
13500,	 13500 TRADING STYLE RESTRICTION IS NOT ALLOWED FOR THIS PRODUCT
13501,	 13501 TRADING OF OUTRIGHT CONTRACTS IS NOT ALLOWED FOR THIS PRODUCT
13502,	 13502 TRADING OF SPREAD CONTRACTS IS NOT ALLOWED FOR THIS PRODUCT
13503,	 13503 STRATEGY DOES NOT EXIST. IT HAS NOT BEEN REQUESTED OR IT HAS BEEN DELETED BY MS
13504,	 13504 STRATEGY CANNOT BE DELETED. THERE ARE OUTSTANDING ORDERS FOR THAT STRATEGY
13505,	 13505 STRATEGY CONTAINS A LEG WITH A PRODUCT THAT IS NOT ALLOWED FOR STRATEGIES
13506,	 13506 STRATEGY CONTAINS A LEG THAT IS EXPIRED
13507,	 13507 STRATEGY CONTAINS A LEG THAT IS AN IPS OR AN OPTION ON AN IPS
13508,	 13508 STRATEGY CONTAINS A LEG WITH DIFFERENT TRADING UNITS
13509,	 13509 STRATEGY ORDER/QUOTE PRICE IS BELOW THE MINIMUM PRICE FOR THAT TYPE OF STRATEGY
13510,	 13510 OPTION VOLATILITY STRATEGY HAS INCORRECT VOLUMES
13511,	 13511 FUTURE CONTRACT OF OPTION VOLATILITY STRATEGY DOES NOT MATCH OPTION UNDERLYING
13512,	 13512 NO LAST TRADE PRICE FOUND FOR THE FUTURE CONTRACT OF THE OPTION VOLA STRATEGY
13513,	 13513 FUTURE CONTRACT PRICE OF OPTION VOLA STRATEGY TOO FAR FROM LAST TRADE PRICE
